row_id,split,source_group,error_count,trace_ambiguous,tags
3484,eval,TD,0,False,
3707,eval,TD,0,False,
3589,eval,TD,0,False,
3462,eval,TD,0,False,
5678,eval,TD,0,False,
3953,eval,TD,0,False,
4846,eval,TD,0,False,
5298,eval,TD,0,False,
6107,eval,TD,0,False,
3997,eval,TD,0,False,
2184,eval,TD,0,False,
6079,eval,TD,0,False,
5382,eval,TD,0,False,
4279,eval,TD,0,False,
2755,eval,TD,0,False,
3428,eval,TD,0,False,
3035,eval,TD,0,False,
6095,eval,TD,0,False,
5840,eval,TD,0,False,
3163,eval,TD,0,False,
4894,eval,TD,0,False,
5555,eval,TD,0,False,
5583,eval,TD,0,False,
2084,eval,TD,0,False,
6012,eval,TD,0,False,
3593,eval,TD,0,False,
2484,eval,TD,0,False,
2744,eval,TD,0,False,
3805,eval,TD,0,False,
2927,eval,TD,0,False,
6447,eval,TD,0,False,
2381,eval,TD,0,False,
5040,eval,TD,0,False,
5568,eval,TD,0,False,
6339,eval,TD,0,False,
5721,eval,TD,0,False,
3837,eval,TD,0,False,
4435,eval,TD,0,False,
3197,eval,TD,0,False,
4054,eval,TD,0,False,
2688,eval,TD,0,False,
2461,eval,TD,0,False,
6749,eval,TD,0,False,
3557,eval,TD,0,False,
4148,eval,TD,0,False,
2516,eval,TD,0,False,
5524,eval,TD,0,False,
3393,eval,TD,0,False,
4523,eval,TD,0,False,
6187,eval,TD,0,False,
4932,eval,TD,0,False,
6083,eval,TD,0,False,
3362,eval,TD,0,False,
5571,eval,TD,0,False,
5935,eval,TD,0,False,
4399,eval,TD,0,False,
4272,eval,TD,0,False,
2903,eval,TD,0,False,
6225,eval,TD,0,False,
4334,eval,TD,0,False,
3730,eval,TD,0,False,
4527,eval,TD,0,False,
5776,eval,TD,0,False,
6005,eval,TD,0,False,
3963,eval,TD,0,False,
6134,eval,TD,0,False,
3554,eval,TD,0,False,
3671,eval,TD,0,False,
4887,eval,TD,0,False,
5451,eval,TD,0,False,
2066,eval,TD,0,False,
2006,eval,TD,0,False,
4464,eval,TD,0,False,
4283,eval,TD,0,False,
2968,eval,TD,0,False,
2042,eval,TD,0,False,
5695,eval,TD,0,False,
3407,eval,TD,0,False,
5100,eval,TD,0,False,
6640,eval,TD,0,False,
6472,eval,TD,0,False,
5108,eval,TD,0,False,
5985,eval,TD,0,False,
4463,eval,TD,0,False,
2479,eval,TD,0,False,
5380,eval,TD,0,False,
1993,eval,TD,0,False,
6192,eval,TD,0,False,
5534,eval,TD,0,False,
3322,eval,TD,0,False,
6705,eval,TD,0,False,
3081,eval,TD,0,False,
5314,eval,TD,0,False,
5670,eval,TD,0,False,
5022,eval,TD,0,False,
5898,eval,TD,0,False,
4074,eval,TD,0,False,
5431,eval,TD,0,False,
6383,eval,TD,0,False,
2407,eval,TD,0,False,
6327,eval,TD,0,False,
5205,eval,TD,0,False,
6007,eval,TD,0,False,
2315,eval,TD,0,False,
2772,eval,TD,0,False,
4364,eval,TD,0,False,
5987,eval,TD,0,False,
6071,eval,TD,0,False,
3133,eval,TD,0,False,
3174,eval,TD,0,False,
5519,eval,TD,0,False,
4056,eval,TD,0,False,
3681,eval,TD,0,False,
5874,eval,TD,0,False,
2841,eval,TD,0,False,
6311,eval,TD,0,False,
2246,eval,TD,0,False,
3395,eval,TD,0,False,
1988,eval,TD,0,False,
2690,eval,TD,0,False,
6561,eval,TD,0,False,
3380,eval,TD,0,False,
2533,eval,TD,0,False,
2057,eval,TD,0,False,
6194,eval,TD,0,False,
4256,eval,TD,0,False,
2951,eval,TD,0,False,
3489,eval,TD,0,False,
3626,eval,TD,0,False,
5698,eval,TD,0,False,
2576,eval,TD,0,False,
5786,eval,TD,0,False,
4219,eval,TD,0,False,
3716,eval,TD,0,False,
2155,eval,TD,0,False,
4919,eval,TD,0,False,
4669,eval,TD,0,False,
3056,eval,TD,0,False,
5141,eval,TD,0,False,
4553,eval,TD,0,False,
2794,eval,TD,0,False,
4844,eval,TD,0,False,
2279,eval,TD,0,False,
6381,eval,TD,0,False,
3093,eval,TD,0,False,
2452,eval,TD,0,False,
3996,eval,TD,0,False,
4206,eval,TD,0,False,
3798,eval,TD,0,False,
3417,eval,TD,0,False,
3804,eval,TD,0,False,
5028,eval,TD,0,False,
4621,eval,TD,0,False,
6238,eval,TD,0,False,
5862,eval,TD,0,False,
3631,eval,TD,0,False,
5362,eval,TD,0,False,
5109,eval,TD,0,False,
6085,eval,TD,0,False,
2242,eval,TD,0,False,
6642,eval,TD,0,False,
3427,eval,TD,0,False,
2513,eval,TD,0,False,
4657,eval,TD,0,False,
3750,eval,TD,0,False,
2477,eval,TD,0,False,
6320,eval,TD,0,False,
5301,eval,TD,0,False,
3912,eval,TD,0,False,
5124,eval,TD,0,False,
4081,eval,TD,0,False,
5602,eval,TD,0,False,
5784,eval,TD,0,False,
5313,eval,TD,0,False,
3069,eval,TD,0,False,
5381,eval,TD,0,False,
6008,eval,TD,0,False,
5688,eval,TD,0,False,
6541,eval,TD,0,False,
6669,eval,TD,0,False,
5146,eval,TD,0,False,
4168,eval,TD,0,False,
6750,eval,TD,0,False,
2028,eval,TD,0,False,
4794,eval,TD,0,False,
2268,eval,TD,0,False,
2624,eval,TD,0,False,
2966,eval,TD,0,False,
5474,eval,TD,0,False,
4437,eval,TD,0,False,
4185,eval,TD,0,False,
3844,eval,TD,0,False,
6657,eval,TD,0,False,
6288,eval,TD,0,False,
5944,eval,TD,0,False,
3074,eval,TD,0,False,
3107,eval,TD,0,False,
2938,eval,TD,0,False,
6431,eval,TD,0,False,
3319,eval,TD,0,False,
2230,eval,TD,0,False,
2378,eval,TD,0,False,
2809,eval,TD,0,False,
6257,eval,TD,0,False,
2283,eval,TD,0,False,
5159,eval,TD,0,False,
5768,eval,TD,0,False,
6006,eval,TD,0,False,
3161,eval,TD,0,False,
5180,eval,TD,0,False,
3232,eval,TD,0,False,
5157,eval,TD,0,False,
5646,eval,TD,0,False,
4526,eval,TD,0,False,
6298,eval,TD,0,False,
2393,eval,TD,0,False,
3385,eval,TD,0,False,
6451,eval,TD,0,False,
3920,eval,TD,0,False,
5946,eval,TD,0,False,
3039,eval,TD,0,False,
6062,eval,TD,0,False,
6304,eval,TD,0,False,
5962,eval,TD,0,False,
3405,eval,TD,0,False,
6732,eval,TD,0,False,
2390,eval,TD,0,False,
4267,eval,TD,0,False,
2515,eval,TD,0,False,
2517,eval,TD,0,False,
5004,eval,TD,0,False,
6056,eval,TD,0,False,
5956,eval,TD,0,False,
3171,eval,TD,0,False,
6660,eval,TD,0,False,
5295,eval,TD,0,False,
2303,eval,TD,0,False,
4484,eval,TD,0,False,
6101,eval,TD,0,False,
5573,eval,TD,0,False,
2377,eval,TD,0,False,
6220,eval,TD,0,False,
5435,eval,TD,0,False,
4290,eval,TD,0,False,
6388,eval,TD,0,False,
6114,eval,TD,0,False,
5909,eval,TD,0,False,
5285,eval,TD,0,False,
5875,eval,TD,0,False,
3408,eval,TD,0,False,
6394,eval,TD,0,False,
3136,eval,TD,0,False,
6248,eval,TD,0,False,
6754,eval,TD,0,False,
5504,eval,TD,0,False,
2095,eval,TD,0,False,
6715,eval,TD,0,False,
2269,eval,TD,0,False,
3272,eval,TD,0,False,
5472,eval,TD,0,False,
2571,eval,TD,0,False,
2491,eval,TD,0,False,
4252,eval,TD,0,False,
4618,eval,TD,0,False,
3245,eval,TD,0,False,
6591,eval,TD,0,False,
2012,eval,TD,0,False,
2082,eval,TD,0,False,
5194,eval,TD,0,False,
5643,eval,TD,0,False,
6462,eval,TD,0,False,
3282,eval,TD,0,False,
5460,eval,TD,0,False,
3099,eval,TD,0,False,
4079,eval,TD,0,False,
2914,eval,TD,0,False,
6340,eval,TD,0,False,
4914,eval,TD,0,False,
5299,eval,TD,0,False,
2179,eval,TD,0,False,
4346,eval,TD,0,False,
6417,eval,TD,0,False,
1979,eval,TD,0,False,
2886,eval,TD,0,False,
3596,eval,TD,0,False,
2033,eval,TD,0,False,
2756,eval,TD,0,False,
4000,eval,TD,0,False,
3103,eval,TD,0,False,
4241,eval,TD,0,False,
2987,eval,TD,0,False,
4659,eval,TD,0,False,
5575,eval,TD,0,False,
6108,eval,TD,0,False,
6038,eval,TD,0,False,
4754,eval,TD,0,False,
5522,eval,TD,0,False,
3404,eval,TD,0,False,
5385,eval,TD,0,False,
4046,eval,TD,0,False,
5307,eval,TD,0,False,
3029,eval,TD,0,False,
4608,eval,TD,0,False,
2103,eval,TD,0,False,
6275,eval,TD,0,False,
6335,eval,TD,0,False,
6066,eval,TD,0,False,
3356,eval,TD,0,False,
2955,eval,TD,0,False,
3492,eval,TD,0,False,
6555,eval,TD,0,False,
2544,eval,TD,0,False,
6774,eval,TD,0,False,
4734,eval,TD,0,False,
5481,eval,TD,0,False,
4265,eval,TD,0,False,
4053,eval,TD,0,False,
2928,eval,TD,0,False,
3633,eval,TD,0,False,
3251,eval,TD,0,False,
3933,eval,TD,0,False,
6130,eval,TD,0,False,
3429,eval,TD,0,False,
3118,eval,TD,0,False,
2114,eval,TD,0,False,
3657,eval,TD,0,False,
5280,eval,TD,0,False,
2297,eval,TD,0,False,
2234,eval,TD,0,False,
2449,eval,TD,0,False,
4785,eval,TD,0,False,
5804,eval,TD,0,False,
3540,eval,TD,0,False,
3831,eval,TD,0,False,
5354,eval,TD,0,False,
3923,eval,TD,0,False,
3276,eval,TD,0,False,
3137,eval,TD,0,False,
2730,eval,TD,0,False,
3285,eval,TD,0,False,
5053,eval,TD,0,False,
2296,eval,TD,0,False,
4340,eval,TD,0,False,
5783,eval,TD,0,False,
4627,eval,TD,0,False,
1978,eval,TD,0,False,
5931,eval,TD,0,False,
6509,eval,TD,0,False,
4482,eval,TD,0,False,
2243,eval,TD,0,False,
5395,eval,TD,0,False,
2529,eval,TD,0,False,
3993,eval,TD,0,False,
2912,eval,TD,0,False,
4253,eval,TD,0,False,
3132,eval,TD,0,False,
2099,eval,TD,0,False,
5889,eval,TD,0,False,
2705,eval,TD,0,False,
6542,eval,TD,0,False,
3675,eval,TD,0,False,
5662,eval,TD,0,False,
4597,eval,TD,0,False,
3255,eval,TD,0,False,
4744,eval,TD,0,False,
2428,eval,TD,0,False,
2511,eval,TD,0,False,
2218,eval,TD,0,False,
6723,eval,TD,0,False,
4768,eval,TD,0,False,
5675,eval,TD,0,False,
4626,eval,TD,0,False,
5096,eval,TD,0,False,
4931,eval,TD,0,False,
4687,eval,TD,0,False,
2181,eval,TD,0,False,
2626,eval,TD,0,False,
6632,eval,TD,0,False,
5516,eval,TD,0,False,
3357,eval,TD,0,False,
2059,eval,TD,0,False,
3762,eval,TD,0,False,
2946,eval,TD,0,False,
2934,eval,TD,0,False,
1654,eval,TD,1,False,[* m:++ed:i]
1469,eval,TD,1,False,[* m:++ed:i]
1785,eval,TD,1,False,[* m:++ed]
1325,eval,TD,1,False,[* m:+3s]
1914,eval,TD,1,False,[* m:+ed]
1963,eval,TD,1,False,[* m:+ing]
4762,eval,TD,2,False,[* m:03s:a]|[* m:03s:a]
4086,eval,TD,1,False,[* m:03s:a]
1964,eval,TD,1,False,[* m:03s:a]
1913,eval,TD,1,False,[* m:03s:a]
1938,eval,TD,1,False,[* m:03s:a]
1399,eval,TD,1,False,[* m:03s:a]
1345,eval,TD,1,False,[* m:03s:a]
5164,eval,TD,1,False,[* m:03s:a]
1897,eval,TD,1,False,[* m:03s:a]
1574,eval,TD,1,False,[* m:0ed]
1685,eval,TD,1,False,[* m:0ing]
1560,eval,TD,1,False,[* m:0s:a]
1496,eval,TD,1,False,[* m:=ed]
1322,eval,TD,1,False,[* m:=ed]
1521,eval,TD,1,False,[* m:=ed]
1926,eval,TD,1,False,[* m:=ed]
1593,eval,TD,1,False,[* m:=ed]
1868,eval,TD,1,False,[* m:=ed]
1691,eval,TD,1,False,[* m:=ed]
1628,eval,TD,1,False,[* m:=ed]
1892,eval,TD,1,False,[* m:=ed]
1334,eval,TD,1,False,[* m:=ed]
1426,eval,TD,1,False,[* m:=ed]
1320,eval,TD,1,False,[* m:=ed]
1781,eval,TD,1,False,[* m:=ed]
1822,eval,TD,1,False,[* m:=ed]
1596,eval,TD,1,False,[* m:=ed]
1932,eval,TD,1,False,[* m:=ed]
1905,eval,TD,1,False,[* m:=ed]
1474,eval,TD,1,False,[* m:=ed]
1566,eval,TD,1,False,[* m:=ed]
1835,eval,TD,1,False,[* m:=ed]
1943,eval,TD,1,False,[* m:=ed]
1408,eval,TD,1,False,[* m:=ed]
1608,eval,TD,1,False,[* m:=ed]
1657,eval,TD,1,False,[* m:allo]
1651,eval,TD,1,False,[* m:allo]
1819,eval,TD,1,False,[* m:allo]
1803,eval,TD,1,False,[* m:allo]
1863,eval,TD,1,False,[* m:allo]
1794,eval,TD,1,False,[* m:allo]
1838,eval,TD,1,False,[* m:allo]
1761,eval,TD,1,False,[* m:allo]
1864,eval,TD,1,False,[* m:allo]
1492,eval,TD,1,False,[* m:base:ed]
1523,eval,TD,1,False,[* m:base:ed]
1480,eval,TD,1,False,[* m:irr:ed]
1377,eval,TD,1,False,[* m:vsg:a]
1307,eval,TD,1,False,[* m:vun:a]
1359,eval,TD,1,False,[* s:r:der]
3227,eval,TD,1,False,[* s:r:gc:det]
1713,eval,TD,1,False,[* s:r:gc:pro]
3682,eval,TD,1,False,[* s:r:gc:pro]
1734,eval,TD,1,False,[* s:r:gc:pro]
1340,eval,TD,2,False,[* s:r:gc:pro]|[* m:=ed]
1339,eval,TD,1,False,[* s:r:gc:pro]
1337,eval,TD,1,False,[* s:r:gc:pro]
1683,eval,TD,1,False,[* s:r:gc:pro]
1461,eval,TD,2,False,[* s:r:prep]|[* s:r:gc:det]
4805,test,DLD,0,False,
4969,test,DLD,0,False,
5076,test,DLD,0,False,
4975,test,DLD,0,False,
5077,test,DLD,0,False,
4013,test,DLD,0,False,
3874,test,DLD,0,False,
4449,test,DLD,0,False,
4089,test,DLD,0,False,
4777,test,DLD,0,False,
3904,test,DLD,0,False,
3873,test,DLD,0,False,
2671,test,DLD,0,False,
4705,test,DLD,0,False,
4143,test,DLD,0,False,
3609,test,DLD,0,False,
4004,test,DLD,0,False,
6576,test,DLD,0,False,
4012,test,DLD,0,False,
4707,test,DLD,0,False,
4976,test,DLD,0,False,
3606,test,DLD,0,False,
3967,test,DLD,0,False,
4721,test,DLD,0,False,
6147,test,DLD,0,False,
5198,test,DLD,0,False,
2644,test,DLD,0,False,
2660,test,DLD,0,False,
4711,test,DLD,0,False,
3615,test,DLD,0,False,
3735,test,DLD,0,False,
5079,test,DLD,0,False,
3763,test,DLD,0,False,
5018,test,DLD,0,False,
1960,test,DLD,0,False,
3875,test,DLD,0,False,
3897,test,DLD,0,False,
6649,test,DLD,0,False,
3855,test,DLD,0,False,
5238,test,DLD,0,False,
3756,test,DLD,0,False,
4349,test,DLD,0,False,
2643,test,DLD,0,False,
3686,test,DLD,0,False,
4025,test,DLD,0,False,
4503,test,DLD,0,False,
2200,test,DLD,0,False,
3901,test,DLD,0,False,
4036,test,DLD,0,False,
3659,test,DLD,0,False,
2647,test,DLD,0,False,
2158,test,DLD,0,False,
6210,test,DLD,0,False,
3906,test,DLD,0,False,
5618,test,DLD,0,False,
6123,test,DLD,0,False,
2163,test,DLD,0,False,
4940,test,DLD,0,False,
3599,test,DLD,0,False,
4379,test,DLD,0,False,
2224,test,DLD,0,False,
4094,test,DLD,0,False,
6659,test,DLD,0,False,
5074,test,DLD,0,False,
4967,test,DLD,0,False,
4841,test,DLD,0,False,
5080,test,DLD,0,False,
2651,test,DLD,0,False,
4471,test,DLD,0,False,
6407,test,DLD,0,False,
3871,test,DLD,0,False,
4007,test,DLD,0,False,
2560,test,DLD,0,False,
4631,test,DLD,0,False,
4504,test,DLD,0,False,
4722,test,DLD,0,False,
3611,test,DLD,0,False,
5494,test,DLD,0,False,
4813,test,DLD,0,False,
5640,test,DLD,0,False,
1810,test,DLD,1,False,[* m:03s:a]
1503,test,DLD,1,False,[* m:03s:a]
1387,test,DLD,1,False,[* m:03s:a]
1529,test,DLD,1,False,[* m:03s:a]
2648,test,DLD,1,False,[* m:03s:a]
4819,test,DLD,1,False,[* m:03s:a]
1689,test,DLD,1,False,[* m:03s:a]
4350,test,DLD,1,False,[* m:03s:a]
1669,test,DLD,1,False,[* m:03s:a]
2369,test,DLD,1,False,[* m:03s:a]
1485,test,DLD,1,False,[* m:03s:a]
1528,test,DLD,3,False,[* m:03s:a]|[* m:03s:a]|[* m:03s:a]
5621,test,DLD,1,False,[* m:03s:a]
4151,test,DLD,1,False,[* m:03s:a]
1645,test,DLD,1,False,[* m:=ed]
1414,test,DLD,1,False,[* m:=ed]
1617,test,DLD,1,False,[* m:=ed]
5617,test,DLD,1,False,[* m:allo]
1561,test,DLD,1,False,[* m:allo]
1429,test,DLD,1,False,[* m:vsg:a]
4817,test,DLD,2,False,[* s:r:gc:det]|[* m:03s:a]
1872,test,DLD,3,False,[* s:r:gc:pro]|[* m:vun:a]|[* m:allo]
1696,test,DLD,1,False,[* s:r:gc:pro]
1830,test,DLD,1,False,[* s:r:prep]
3962,test,TD,0,False,
6384,test,TD,0,False,
3629,test,TD,0,False,
5716,test,TD,0,False,
5215,test,TD,0,False,
6751,test,TD,0,False,
2851,test,TD,0,False,
3314,test,TD,0,False,
2207,test,TD,0,False,
2151,test,TD,0,False,
5713,test,TD,0,False,
2806,test,TD,0,False,
6696,test,TD,0,False,
2347,test,TD,0,False,
5400,test,TD,0,False,
5563,test,TD,0,False,
4044,test,TD,0,False,
4918,test,TD,0,False,
3339,test,TD,0,False,
6169,test,TD,0,False,
1990,test,TD,0,False,
3580,test,TD,0,False,
2010,test,TD,0,False,
2612,test,TD,0,False,
5896,test,TD,0,False,
6569,test,TD,0,False,
3829,test,TD,0,False,
5082,test,TD,0,False,
2011,test,TD,0,False,
5343,test,TD,0,False,
6028,test,TD,0,False,
5968,test,TD,0,False,
5777,test,TD,0,False,
6567,test,TD,0,False,
5769,test,TD,0,False,
5387,test,TD,0,False,
4452,test,TD,0,False,
3513,test,TD,0,False,
2856,test,TD,0,False,
2438,test,TD,0,False,
2048,test,TD,0,False,
4176,test,TD,0,False,
4055,test,TD,0,False,
4850,test,TD,0,False,
4468,test,TD,0,False,
5760,test,TD,0,False,
6615,test,TD,0,False,
2614,test,TD,0,False,
5262,test,TD,0,False,
2459,test,TD,0,False,
2939,test,TD,0,False,
4589,test,TD,0,False,
5562,test,TD,0,False,
3098,test,TD,0,False,
4444,test,TD,0,False,
4673,test,TD,0,False,
2542,test,TD,0,False,
2119,test,TD,0,False,
4222,test,TD,0,False,
3783,test,TD,0,False,
3957,test,TD,0,False,
4042,test,TD,0,False,
4465,test,TD,0,False,
6415,test,TD,0,False,
6022,test,TD,0,False,
6785,test,TD,0,False,
4199,test,TD,0,False,
3692,test,TD,0,False,
6519,test,TD,0,False,
3325,test,TD,0,False,
3207,test,TD,0,False,
5749,test,TD,0,False,
5847,test,TD,0,False,
3031,test,TD,0,False,
5273,test,TD,0,False,
5352,test,TD,0,False,
3122,test,TD,0,False,
3365,test,TD,0,False,
6338,test,TD,0,False,
1982,test,TD,0,False,
6002,test,TD,0,False,
6305,test,TD,0,False,
3434,test,TD,0,False,
3568,test,TD,0,False,
6728,test,TD,0,False,
1342,test,TD,0,False,
2232,test,TD,0,False,
6560,test,TD,0,False,
5952,test,TD,0,False,
6315,test,TD,0,False,
3956,test,TD,0,False,
4644,test,TD,0,False,
6158,test,TD,0,False,
5412,test,TD,0,False,
6109,test,TD,0,False,
3233,test,TD,0,False,
5556,test,TD,0,False,
2488,test,TD,0,False,
2379,test,TD,0,False,
4312,test,TD,0,False,
4622,test,TD,0,False,
3788,test,TD,0,False,
5844,test,TD,0,False,
2870,test,TD,0,False,
2331,test,TD,0,False,
2317,test,TD,0,False,
6163,test,TD,0,False,
2824,test,TD,0,False,
6195,test,TD,0,False,
3693,test,TD,0,False,
6582,test,TD,0,False,
5210,test,TD,0,False,
3175,test,TD,0,False,
5437,test,TD,0,False,
2288,test,TD,0,False,
3398,test,TD,0,False,
3281,test,TD,0,False,
3063,test,TD,0,False,
2128,test,TD,0,False,
4374,test,TD,0,False,
4606,test,TD,0,False,
2068,test,TD,0,False,
3715,test,TD,0,False,
6380,test,TD,0,False,
4259,test,TD,0,False,
3643,test,TD,0,False,
4420,test,TD,0,False,
5366,test,TD,0,False,
3490,test,TD,0,False,
3269,test,TD,0,False,
3734,test,TD,0,False,
3823,test,TD,0,False,
4210,test,TD,0,False,
5891,test,TD,0,False,
5683,test,TD,0,False,
2994,test,TD,0,False,
2167,test,TD,0,False,
2732,test,TD,0,False,
2335,test,TD,0,False,
5865,test,TD,0,False,
3704,test,TD,0,False,
4658,test,TD,0,False,
4203,test,TD,0,False,
5820,test,TD,0,False,
6698,test,TD,0,False,
2980,test,TD,0,False,
4392,test,TD,0,False,
4181,test,TD,0,False,
5812,test,TD,0,False,
6594,test,TD,0,False,
6273,test,TD,0,False,
3884,test,TD,0,False,
6641,test,TD,0,False,
3543,test,TD,0,False,
3501,test,TD,0,False,
6364,test,TD,0,False,
2210,test,TD,0,False,
5910,test,TD,0,False,
6301,test,TD,0,False,
4793,test,TD,0,False,
5277,test,TD,0,False,
4134,test,TD,0,False,
3217,test,TD,0,False,
5551,test,TD,0,False,
6377,test,TD,0,False,
6557,test,TD,0,False,
5283,test,TD,0,False,
6643,test,TD,0,False,
4277,test,TD,0,False,
5030,test,TD,0,False,
6391,test,TD,0,False,
5267,test,TD,0,False,
2249,test,TD,0,False,
4945,test,TD,0,False,
4040,test,TD,0,False,
2419,test,TD,0,False,
4479,test,TD,0,False,
4320,test,TD,0,False,
2915,test,TD,0,False,
2064,test,TD,0,False,
3389,test,TD,0,False,
5423,test,TD,0,False,
2076,test,TD,0,False,
2205,test,TD,0,False,
4912,test,TD,0,False,
2632,test,TD,0,False,
2738,test,TD,0,False,
2621,test,TD,0,False,
5919,test,TD,0,False,
2793,test,TD,0,False,
4147,test,TD,0,False,
2055,test,TD,0,False,
4739,test,TD,0,False,
3759,test,TD,0,False,
2404,test,TD,0,False,
6526,test,TD,0,False,
6517,test,TD,0,False,
2960,test,TD,0,False,
6060,test,TD,0,False,
5758,test,TD,0,False,
2582,test,TD,0,False,
1984,test,TD,0,False,
4771,test,TD,0,False,
5901,test,TD,0,False,
5597,test,TD,0,False,
4462,test,TD,0,False,
3051,test,TD,0,False,
1952,test,TD,0,False,
3179,test,TD,0,False,
3162,test,TD,0,False,
2316,test,TD,0,False,
3048,test,TD,0,False,
5024,test,TD,0,False,
6297,test,TD,0,False,
4224,test,TD,0,False,
5761,test,TD,0,False,
2770,test,TD,0,False,
6688,test,TD,0,False,
3878,test,TD,0,False,
2208,test,TD,0,False,
5699,test,TD,0,False,
6529,test,TD,0,False,
2137,test,TD,0,False,
4996,test,TD,0,False,
2260,test,TD,0,False,
5399,test,TD,0,False,
2948,test,TD,0,False,
3092,test,TD,0,False,
4872,test,TD,0,False,
4649,test,TD,0,False,
5409,test,TD,0,False,
3419,test,TD,0,False,
5345,test,TD,0,False,
3273,test,TD,0,False,
5984,test,TD,0,False,
4291,test,TD,0,False,
6531,test,TD,0,False,
4167,test,TD,0,False,
6686,test,TD,0,False,
2121,test,TD,0,False,
4502,test,TD,0,False,
4625,test,TD,0,False,
2497,test,TD,0,False,
6064,test,TD,0,False,
6446,test,TD,0,False,
4859,test,TD,0,False,
5780,test,TD,0,False,
5960,test,TD,0,False,
3838,test,TD,0,False,
5320,test,TD,0,False,
4205,test,TD,0,False,
5926,test,TD,0,False,
3301,test,TD,0,False,
2874,test,TD,0,False,
6445,test,TD,0,False,
4154,test,TD,0,False,
5461,test,TD,0,False,
5499,test,TD,0,False,
6390,test,TD,0,False,
3032,test,TD,0,False,
3080,test,TD,0,False,
3441,test,TD,0,False,
3329,test,TD,0,False,
4882,test,TD,0,False,
5697,test,TD,0,False,
2465,test,TD,0,False,
2613,test,TD,0,False,
2284,test,TD,0,False,
3073,test,TD,0,False,
3415,test,TD,0,False,
6392,test,TD,0,False,
4231,test,TD,0,False,
5184,test,TD,0,False,
3369,test,TD,0,False,
5445,test,TD,0,False,
4268,test,TD,0,False,
2747,test,TD,0,False,
3465,test,TD,0,False,
6046,test,TD,0,False,
4388,test,TD,0,False,
3090,test,TD,0,False,
4876,test,TD,0,False,
5754,test,TD,0,False,
2072,test,TD,0,False,
3288,test,TD,0,False,
5439,test,TD,0,False,
4344,test,TD,0,False,
2911,test,TD,0,False,
4740,test,TD,0,False,
2118,test,TD,0,False,
2257,test,TD,0,False,
3026,test,TD,0,False,
4398,test,TD,0,False,
4923,test,TD,0,False,
6241,test,TD,0,False,
6224,test,TD,0,False,
6780,test,TD,0,False,
6639,test,TD,0,False,
4984,test,TD,0,False,
4117,test,TD,0,False,
2714,test,TD,0,False,
3712,test,TD,0,False,
6306,test,TD,0,False,
6716,test,TD,0,False,
5718,test,TD,0,False,
4767,test,TD,0,False,
1989,test,TD,0,False,
2959,test,TD,0,False,
2820,test,TD,0,False,
6706,test,TD,0,False,
4910,test,TD,0,False,
4557,test,TD,0,False,
5995,test,TD,0,False,
3525,test,TD,0,False,
5324,test,TD,0,False,
5501,test,TD,0,False,
2840,test,TD,0,False,
6162,test,TD,0,False,
2887,test,TD,0,False,
6432,test,TD,0,False,
5036,test,TD,0,False,
2975,test,TD,0,False,
2314,test,TD,0,False,
3223,test,TD,0,False,
5175,test,TD,0,False,
5199,test,TD,0,False,
2706,test,TD,0,False,
2917,test,TD,0,False,
2524,test,TD,0,False,
6348,test,TD,0,False,
1510,test,TD,0,False,
4133,test,TD,0,False,
5007,test,TD,0,False,
2577,test,TD,0,False,
2715,test,TD,0,False,
6455,test,TD,0,False,
5143,test,TD,0,False,
2275,test,TD,0,False,
2000,test,TD,0,False,
5389,test,TD,0,False,
2190,test,TD,0,False,
3241,test,TD,0,False,
6662,test,TD,0,False,
2385,test,TD,0,False,
2451,test,TD,0,False,
2153,test,TD,0,False,
3146,test,TD,0,False,
5924,test,TD,0,False,
2558,test,TD,0,False,
4419,test,TD,0,False,
5054,test,TD,0,False,
2858,test,TD,0,False,
5945,test,TD,0,False,
2135,test,TD,0,False,
2030,test,TD,0,False,
2514,test,TD,0,False,
2274,test,TD,0,False,
3072,test,TD,0,False,
5997,test,TD,0,False,
3195,test,TD,0,False,
4873,test,TD,0,False,
4409,test,TD,0,False,
3383,test,TD,0,False,
4989,test,TD,0,False,
3261,test,TD,0,False,
2083,test,TD,0,False,
6061,test,TD,0,False,
6437,test,TD,0,False,
4204,test,TD,0,False,
2177,test,TD,0,False,
5872,test,TD,0,False,
2616,test,TD,0,False,
3708,test,TD,0,False,
6478,test,TD,0,False,
4429,test,TD,0,False,
2850,test,TD,0,False,
2771,test,TD,0,False,
4182,test,TD,0,False,
4600,test,TD,0,False,
5334,test,TD,0,False,
3173,test,TD,0,False,
3181,test,TD,0,False,
5443,test,TD,0,False,
5029,test,TD,0,False,
3397,test,TD,0,False,
3352,test,TD,0,False,
3384,test,TD,0,False,
5421,test,TD,0,False,
6530,test,TD,0,False,
5375,test,TD,0,False,
3180,test,TD,0,False,
2216,test,TD,0,False,
6482,test,TD,0,False,
4097,test,TD,0,False,
2035,test,TD,0,False,
5371,test,TD,0,False,
1991,test,TD,0,False,
5973,test,TD,0,False,
2615,test,TD,0,False,
5913,test,TD,0,False,
6588,test,TD,0,False,
3966,test,TD,0,False,
5532,test,TD,0,False,
2757,test,TD,0,False,
5876,test,TD,0,False,
4446,test,TD,0,False,
3570,test,TD,0,False,
4370,test,TD,0,False,
1442,test,TD,0,False,
2351,test,TD,0,False,
4229,test,TD,0,False,
5438,test,TD,0,False,
5830,test,TD,0,False,
