row_id,input,original_output,provenance_label,trace_method,trace_ambiguous,error_count,source_files
172,I goes to the park .,I goes [:: go] [* m:+3s:a] to the park .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
160,My friends likes listening to pop music .,My friends likes [:: like] [* m:+3s:a] listening to pop music .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
199,The scientists sees the change in the atmosphere .,The scientists sees [:: see] [* m:+3s:a] the change in the atmosphere .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
185,The children in the park plays with a yellow ball .,The children in the park plays [:: play] [* m:+3s:a] with a yellow ball .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7884,They walks to the market every morning .,They walks [:: walk] [* m:+3s:a] to the market every morning .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7888,You looks very tired this afternoon .,You looks [:: look] [* m:+3s:a] very tired this afternoon .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7924,The cats that jumps on the table are black .,The cats that jumps [:: jump] [* m:+3s:a] on the table are black .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7925,I follows the instructions very easily .,I follows [:: follow] [* m:+3s:a] the instructions very easily .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
155,The students studies hard for the exam .,The students studies [:: studied] [* m:+3s:a] hard for the exam .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7898,I watches the news on television every night .,I watches [:: watch] [* m:+3s:a] the news on television every night .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
198,The dogs in the kennel barks loudly at night .,The dogs in the kennel barks [:: bark] [* m:+3s:a] loudly at night .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7929,The neighbors who helps us are very friendly people .,The neighbors who helps [:: help] [* m:+3s:a] us are very friendly people .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7901,He helps you with the math problems .,He helps [:: help] [* m:+3s:a] you with the math problems .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7890,They plays football in the large field behind the house .,They plays [:: play] [* m:+3s:a] football in the large field behind the house .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7900,We finishes the homework before dinner .,We finishes [:: finish] [* m:+3s:a] the homework before dinner .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
191,My cousins lives in another city far away .,My cousins lives [:: live] [* m:+3s:a] in another city far away .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
180,They takes the ball from me .,They takes [:: take] [* m:+3s:a] the ball from me .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7882,You wants more coffee for breakfast .,You wants [:: want] [* m:+3s:a] more coffee for breakfast .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
181,The people in the street walks very fast .,The people in the street walks [:: walk] [* m:+3s:a] very fast .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7926,You will finishes the project by Friday afternoon .,You will finishes [:: finish] [* m:+3s:a] the project by Friday afternoon .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
171,Them knows my name .,Them [:: they] [* s:r:gc:pro] knows [:: know] [* m:+3s:a] my name .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
168,I likes the red ball .,I likes [:: like] [* m:+3s:a] the red ball .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
164,You helps me with my English homework .,You helps [:: help] [* m:+3s:a] me with my English homework .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
153,I likes chocolate ice cream for dessert .,I likes [:: like] [* m:+3s:a] chocolate ice cream for dessert .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
158,I knows the answer to that question .,I knows [:: know] [* m:+3s:a] the answer to that question .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
196,The clouds in the sky moves slowly toward the east .,The clouds in the sky moves [:: move] [* m:+3s:a] slowly toward the east .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
161,We thinks about the future a lot .,We thinks [:: think] [* m:+3s:a] about the future a lot .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7910,The coach gave the trophies to the players who wins the race .,The coach gave the trophies to the players who wins [:: won] [* m:+3s:a] the race .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
200,Many trees loses their leaves during the autumn .,Many trees loses [:: lose] [* m:+3s:a] their leaves during the autumn .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7916,You does not wants to miss the morning train .,You does [:: does] [* m:+3s:a] not want to miss the morning train .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
167,They don't has it .,They don't has [:: have] [* m:vsg:a] it .,synthetic,synthetic_no_real_match,False,1,[]
7881,I likes the new teacher at the school .,I likes [:: like] [* m:+3s:a] the new teacher at the school .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7913,does I looks okay in this new suit ?,does [:: do] [* m:+3s:a] I looks [* m:+3s] okay in this new suit ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7909,We found the dogs that barks all night long .,We found the dogs that barks [:: bark] [* m:+3s:a] all night long .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7902,She will walks to the store later today .,She will walks [:: walk] [* m:+3s:a] to the store later today .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7923,They rarely watches television in the afternoon .,They rarely watches [:: watch] [* m:+3s:a] television in the afternoon .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
193,Both boys wants to win the competition .,Both boys wants [:: want] [* m:+3s:a] to win the competition .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
165,The dogs barks at the mailman every day .,The dogs barks [:: bark] [* m:+3s:a] at the mailman every day .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
7904,They should waits for the bus at the corner .,They should waits [:: wait] [* m:+3s:a] for the bus at the corner .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
186,Some students forgets their books in the locker .,Some students forgets [:: forget] [* m:+3s:a] their books in the locker .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s:a].jsonl']
131,The young boy broughts the tiny frog back home .,The young boy broughts [: brought] [* m:+3s] the tiny frog back home .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7834,The cat saw's a small mouse in the kitchen .,The cat saw's [: saw] [* m:+3s] a small mouse in the kitchen .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
111,She doesn't wants to study tonight .,She doesn't wants [:: want] [* m:+3s] to study tonight .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7851,he wents there .,he wents [: went] [* m:+3s] there .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
104,She wants to goes home now .,She wants to goes [:: go] [* m:+3s] home now .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7830,The explorer founds a hidden cave in the woods .,The explorer founds [: found] [* m:+3s] a hidden cave in the woods .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7795,She can swims across the lake .,She can swims [:: swim] [* m:+3s] across the lake .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7815,The boy broughts the frog home .,The boy broughts [: brought] [* m:+3s] the frog home .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7856,he can haves a ball .,he can haves [:: have] [* m:+3s] a ball .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7855,he saws the bird .,he saws [: saw] [* m:+3s] the bird .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7827,He ate's the whole apple in one go .,He ate's [: ate] [* m:+3s] the whole apple in one go .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7816,She saw's the bird in the tree .,She saw's [: saw] [* m:+3s] the bird in the tree .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
147,The woman broughts a large basket of fresh apples .,The woman broughts [: brought] [* m:+3s] a large basket of fresh apples .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7791,She doesn't likes the new teacher .,She doesn't likes [:: like] [* m:+3s] the new teacher .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
110,He may finds a better way to solve the problem .,He may finds [:: find] [* m:+3s] a better way to solve the problem .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7861,The girl founds her lost dog .,The girl founds [: found] [* m:+3s] her lost dog .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7844,He might stays late .,He might stays [:: stay] [* m:+3s] late .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
123,&-uh he did sees it .,&-uh he did sees [:: see] [* m:+3s] it .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
106,She did likes the birthday gift I gave her .,She did likes [:: like] [* m:+3s] the birthday gift I gave her .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7808,&-uh he wants to sits .,&-uh he wants to sits [:: sit] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
107,It might rains later this afternoon .,It might rains [:: rain] [* m:+3s] later this afternoon .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
138,The student dids his science homework very early .,The student dids [: did] [* m:+3s] his science homework very early .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7871,The cat sats on the mat yesterday .,The cat sats [: sat] [* m:+3s] on the mat yesterday .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7865,The wolf could sees the house .,The wolf could sees [:: see] [* m:+3s] the house .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
100,They cames home late .,They cames [: came] [* m:+3s] home late .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7852,he to finds it .,he to finds [:: find] [* m:+3s] it .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7860,&-uh he tolds me .,&-uh he tolds [: told] [* m:+3s] me .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7796,He doesn't has a pen for the exam .,He doesn't has [:: have] [* m:+3s] a pen for the exam .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7824,The narrator did's want to finish the story .,The narrator did's [: did not] [* m:+3s] want to finish the story .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
105,He could stays at our house for a week .,He could stays [:: stay] [* m:+3s] at our house for a week .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
148,He did tells the absolute truth to the police officer .,He did tells [:: tell] [* m:+3s] the absolute truth to the police officer .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7828,The teacher gaves the student a difficult task .,The teacher gaves [: gave] [* m:+3s] the student a difficult task .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7805,boy wants to finds frog .,boy wants to finds [:: find] [* m:+3s] frog .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
141,The eagle flews high over the snowy mountains .,The eagle flews [: flew] [* m:+3s] high over the snowy mountains .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7836,The student must finds the book .,The student must finds [:: find] [* m:+3s] the book .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7857,doggy gaves it .,doggy gaves [: gave] [* m:+3s] it .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
129,boy must stays .,boy must stays [:: stay] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
126,birdy should flies .,birdy should flies [:: fly] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7793,The student wants to knows the correct answer .,The student wants to knows [:: know] [* m:+3s] the correct answer .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7872,She will stays in the library all night .,She will stays [:: stay] [* m:+3s] in the library all night .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7817,He wents to the park yesterday .,He wents [: went] [* m:+3s] to the park yesterday .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7879,The story tells that he went's to the forest .,The story tells that he went's [: went] [* m:+3s] to the forest .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7806,&-um he can sees it .,&-um he can sees [:: see] [* m:+3s] it .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
139,The doctor sats on the chair to read the medical report .,The doctor sats [: sat] [* m:+3s] on the chair to read the medical report .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7878,He might finds the path soon .,He might finds [:: find] [* m:+3s] the path soon .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7829,She wents to the store to buys some milk .,She wents [: went] [* m:+3s] to the store to buys [* m:+3s] some milk .,synthetic,curated_synthetic_exact,False,2,['data/curated/synthetic/[* m:+3s].jsonl']
134,The water glass fells off the wooden table .,The water glass fells [: fell] [* m:+3s] off the wooden table .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7873,The boy dids his homework early .,The boy dids [: did] [* m:+3s] his homework early .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
122,she can swims .,she can swims [:: swim] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7798,The boy will helps his mother in the garden .,The boy will helps [:: help] [* m:+3s] his mother in the garden .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7838,She can helps me .,She can helps [:: help] [* m:+3s] me .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
146,The boy want to finds his missing toy in the garden .,The boy wants to finds [:: find] [* m:+3s] his missing toy in the garden .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7832,The queen spoke's to the people from the balcony .,The queen spoke's [: spoke] [* m:+3s] to the people from the balcony .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7854,baby can stays .,baby can stays [:: stay] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7877,The man saw's the reflection in the lake .,The man saw's [: saw] [* m:+3s] the reflection in the lake .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7809,doggy can stays .,doggy can stays [:: stay] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7835,She will stays here .,She will stays [:: stay] [* m:+3s] here .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7814,&-uh frog can swims .,&-uh frog can swims [:: swim] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7870,He broughts many samples to the lab .,He broughts [: brought] [* m:+3s] many samples to the lab .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
150,He must goes to the hospital immediately .,He must goes [:: go] [* m:+3s] to the hospital immediately .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7859,she fells down .,she fells [: fell] [* m:+3s] down .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
133,The old man tolds a long story to the children .,The old man tolds [: told] [* m:+3s] a long story to the children .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7874,He wanted to tells the truth .,He wanted to tells [:: tell] [* m:+3s] the truth .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7813,he wants to stays .,he wants to stays [:: stay] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
145,The explorer cames back from the long journey across the desert .,The explorer cames [: came] [* m:+3s] back from the long journey across the desert .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7826,The bird flew's away into the sky .,The bird flew's [: flew] [* m:+3s] away into the sky .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
1579,going picks some cookies .,going picks [:: pick] [* m:+3s] some cookies .,synthetic,synthetic_no_real_match,False,1,[]
7803,frog can jumps .,frog can jumps [:: jump] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
144,She should has finished the assignment before the deadline .,She should has [:: have] [* m:+3s] finished the assignment before the deadline .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
128,&-uh she won't has toy .,&-uh she won't has [:: have] [* m:+3s] toy .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7876,She could brings the equipment tomorrow .,She could brings [:: bring] [* m:+3s] the equipment tomorrow .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7790,He wants to goes home early .,He wants to goes [:: go] [* m:+3s] home early .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7801,She wants to takes the bus .,She wants to takes [:: take] [* m:+3s] the bus .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
143,The scientist did wants to find the evidence in the lab .,The scientist did wants [:: want] [* m:+3s] to find the evidence in the lab .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
115,She does knows the answer to the question .,She does knows [:: know] [* m:+3s] the answer to the question .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7800,It can falls down from the shelf .,It can falls [:: fall] [* m:+3s] down from the shelf .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
140,The lady cames home from the grocery store at six .,The lady cames [: came] [* m:+3s] home from the grocery store at six .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
109,She won't has any trouble finding the location .,She won't has [:: have] [* m:+3s] any trouble finding the location .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7819,He told's the secret to everyone .,He told's [: told] [* m:+3s] the secret to everyone .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7853,she didn't likes it .,she didn't likes [:: like] [* m:+3s] it .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7820,The man cames into the room quietly .,The man cames [: came] [* m:+3s] into the room quietly .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
121,&-um he doesn't has ball .,&-um he doesn't has [:: has] [* m:+3s] ball .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7862,He decided to stays in the cave .,He decided to stays [:: stay] [* m:+3s] in the cave .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7847,She should brings the bag .,She should brings [:: bring] [* m:+3s] the bag .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7822,The dog fells into the big hole .,The dog fells [: fell] [* m:+3s] into the big hole .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7866,He did wants to help the others .,He did wants [:: want] [* m:+3s] to help the others .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7825,She sat's on the wooden bench .,She sat's [: sat] [* m:+3s] on the wooden bench .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
112,He can plays the piano beautifully .,He can plays [:: play] [* m:+3s] the piano beautifully .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
127,he can jumps .,he can jumps [:: jump] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7863,The king would gives his gold away .,The king would gives [:: give] [* m:+3s] his gold away .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7839,He wants to goes home .,He wants to goes [:: go] [* m:+3s] home .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7794,My father will brings the car tomorrow .,My father will brings [:: bring] [* m:+3s] the car tomorrow .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7845,She wants to plays now .,She wants to plays [:: play] [* m:+3s] now .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7864,She tooks the basket to her grandma .,She tooks [: took] [* m:+3s] the basket to her grandma .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
135,The teacher gaves a difficult exam to the class yesterday .,The teacher gaves [: gave] [* m:+3s] a difficult exam to the class yesterday .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7789,She will helps me with the homework .,She will helps [:: help] [* m:+3s] me with the homework .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7837,He doesn't likes coffee .,He doesn't likes [:: like] [* m:+3s] coffee .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7821,She tooks the book from the shelf .,She tooks [: took] [* m:+3s] the book from the shelf .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
120,doggie will barks .,doggie will barks [:: bark] [* m:+3s] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7831,He broughts a new toy for his little brother .,He broughts [: brought] [* m:+3s] a new toy for his little brother .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7792,He should stays at school until five .,He should stays [:: stay] [* m:+3s] at school until five .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
132,The girl saws the colorful bird in the oak tree .,The girl saws [: saw] [* m:+3s] the colorful bird in the oak tree .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7823,He founds the lost key under the rug .,He founds [: found] [* m:+3s] the lost key under the rug .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7869,The researcher will helps the team .,The researcher will helps [:: help] [* m:+3s] the team .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7833,He tooks a long walk in the morning .,He tooks [: took] [* m:+3s] a long walk in the morning .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7849,he cames home .,he cames [: came] [* m:+3s] home .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7818,The girl gaves the ball to her friend .,The girl gaves [: gave] [* m:+3s] the ball to her friend .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
137,The little child tooks the chocolate cookie from the jar .,The little child tooks [: took] [* m:+3s] the chocolate cookie from the jar .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7875,The bird fells from the high branch .,The bird fells [: fell] [* m:+3s] from the high branch .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+3s].jsonl']
7722,me can played .,me can played [:: play] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7705,She doesn't wanted help .,She doesn't wanted [:: want] [* m:+ed] help .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7762,cat can jumped .,cat can jumped [:: jump] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
60,He will goed tomorrow .,He will goed [: go] [* m:+ed] tomorrow .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
96,The scientist needs to observed the cells under a microscope .,The scientist needs to observed [:: observe] [* m:+ed] the cells under a microscope .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7766,&-um he gonna walked .,&-um he gonna walked [:: walk] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7768,can you hitted ?,can you hitted [: hit] [* m:+ed] ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7710,Do you talked to her ?,Do you talked [:: talk] [* m:+ed] to her ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7703,You can stayed here .,You can stayed [:: stay] [* m:+ed] here .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7750,I will goed tomorrow .,I will goed [: go] [* m:+ed] tomorrow .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
53,I want to stayed here .,I want to stayed [:: stay] [* m:+ed] here .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7775,"Every week , the group listened to the music together .","Every week , the group listened [:: listen] [* m:+ed] to the music together .",synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7764,will helped .,will helped [:: help] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
